Testtype,Gjetetid,Suksessrate,Oppsamlingstid,Drivetid
cooperative_flock,2772.45,100.0,18.27,2754.18
cooperative_flock,2016.18,100.0,17.28,1998.9
cooperative_flock,2070.18,100.0,17.82,2052.36
cooperative_flock,4500.09,0.0,17.19,4482.9
cooperative_flock,2097.27,100.0,18.0,2079.27
cooperative_flock,2250.0,100.0,18.09,2231.91
cooperative_flock,2286.09,100.0,17.01,2269.08
cooperative_flock,2728.53,100.0,19.35,2709.18
cooperative_flock,2267.28,100.0,16.74,2250.54
cooperative_flock,2070.18,100.0,17.55,2052.63
cooperative_flock,3951.27,100.0,18.09,3933.18
cooperative_flock,1809.18,100.0,17.28,1791.9
cooperative_flock,2619.18,100.0,17.1,2602.08
cooperative_flock,2059.56,100.0,16.38,2043.18
cooperative_flock,2268.99,100.0,18.9,2250.09
cooperative_flock,1978.65,100.0,16.92,1961.73
cooperative_flock,2079.18,100.0,17.46,2061.72
cooperative_flock,2746.53,100.0,19.35,2727.18
cooperative_flock,2511.81,100.0,18.72,2493.09
cooperative_flock,4500.09,0.0,611.1,3888.99
cooperative_flock,1908.18,100.0,16.92,1891.26
cooperative_flock,1765.44,100.0,19.17,1746.27
cooperative_flock,2318.31,100.0,23.22,2295.09
cooperative_flock,1908.27,100.0,18.18,1890.09
cooperative_flock,1863.27,100.0,18.81,1844.46
cooperative_flock,1773.18,100.0,17.73,1755.45
cooperative_flock,2394.63,100.0,18.54,2376.09
cooperative_flock,2295.18,100.0,17.37,2277.81
cooperative_flock,2268.72,100.0,18.54,2250.18
cooperative_flock,2304.09,100.0,17.73,2286.36
cooperative_flock,2025.81,100.0,18.63,2007.18
cooperative_flock,2015.82,100.0,16.83,1998.99
cooperative_flock,4419.18,100.0,17.55,4401.63
cooperative_flock,2169.18,100.0,17.37,2151.81
cooperative_flock,2853.18,100.0,17.82,2835.36
cooperative_flock,2321.28,100.0,17.28,2304.0
cooperative_flock,3223.17,100.0,18.99,3204.18
cooperative_flock,2619.18,100.0,16.74,2602.44
cooperative_flock,2323.98,100.0,19.98,2304.0
cooperative_flock,4500.09,100.0,17.64,4482.45
cooperative_flock,2340.27,100.0,17.1,2323.17
