Testtype,Vinkel,Gjetetid,Suksessrate,Oppsamlingstid,Drivetid
cooperative_flock,10,15.61,100.0,0.45,15.17
cooperative_flock,10,15.76,100.0,0.39,15.37
cooperative_flock,10,15.69,100.0,0.34,15.35
cooperative_flock,10,15.41,100.0,0.38,15.03
cooperative_flock,10,15.61,100.0,0.4,15.21
cooperative_flock,10,15.66,100.0,0.36,15.31
cooperative_flock,10,15.58,100.0,0.35,15.23
cooperative_flock,10,15.62,100.0,0.28,15.34
cooperative_flock,10,15.61,100.0,0.42,15.19
cooperative_flock,10,15.62,100.0,0.33,15.3
cooperative_flock,10,15.74,100.0,0.46,15.28
cooperative_flock,10,15.51,100.0,0.4,15.12
cooperative_flock,10,15.85,100.0,0.49,15.37
cooperative_flock,10,15.34,100.0,0.38,14.97
cooperative_flock,10,15.49,100.0,0.33,15.16
cooperative_flock,10,15.79,100.0,0.42,15.37
cooperative_flock,10,15.64,100.0,0.43,15.21
cooperative_flock,10,15.61,100.0,0.42,15.2
cooperative_flock,10,16.38,100.0,0.39,16.07
cooperative_flock,10,15.72,100.0,0.34,15.38
cooperative_flock,10,15.76,100.0,0.41,15.35
cooperative_flock,10,15.29,100.0,0.28,15.02
cooperative_flock,10,15.62,100.0,0.38,15.24
cooperative_flock,10,15.68,100.0,0.38,15.3
cooperative_flock,10,15.68,100.0,0.53,15.15
cooperative_flock,10,15.28,100.0,0.4,14.88
cooperative_flock,10,15.87,100.0,0.48,15.39
cooperative_flock,10,15.75,100.0,0.42,15.34
cooperative_flock,10,15.68,100.0,0.41,15.27
cooperative_flock,10,15.72,100.0,0.37,15.35
cooperative_flock,10,15.71,100.0,0.47,15.25
cooperative_flock,10,15.64,100.0,0.45,15.19
cooperative_flock,10,15.57,100.0,0.35,15.22
cooperative_flock,10,15.59,100.0,0.47,15.12
cooperative_flock,10,15.42,100.0,0.31,15.11
cooperative_flock,10,15.51,100.0,0.28,15.23
cooperative_flock,10,15.74,100.0,0.44,15.31
cooperative_flock,10,15.73,100.0,0.45,15.29
cooperative_flock,15,15.78,100.0,0.41,15.44
cooperative_flock,15,15.48,100.0,0.38,15.1
cooperative_flock,15,15.49,100.0,0.4,15.09
cooperative_flock,15,15.68,100.0,0.42,15.26
cooperative_flock,15,15.65,100.0,0.38,15.27
cooperative_flock,15,15.69,100.0,0.43,15.27
cooperative_flock,15,15.61,100.0,0.4,15.22
cooperative_flock,15,15.6,100.0,0.39,15.21
cooperative_flock,15,15.49,100.0,0.38,15.11
cooperative_flock,15,15.48,100.0,0.37,15.12
cooperative_flock,15,15.69,100.0,0.36,15.33
cooperative_flock,15,15.57,100.0,0.36,15.21
cooperative_flock,15,15.76,100.0,0.43,15.33
cooperative_flock,15,15.64,100.0,0.43,15.21
cooperative_flock,15,15.33,100.0,0.29,15.05
cooperative_flock,15,15.62,100.0,0.47,15.15
cooperative_flock,15,15.44,100.0,0.48,14.96
cooperative_flock,15,15.78,100.0,0.48,15.3
cooperative_flock,15,15.68,100.0,0.54,15.15
cooperative_flock,15,15.71,100.0,0.54,15.18
cooperative_flock,15,16.39,100.0,0.49,15.96
cooperative_flock,15,15.66,100.0,0.48,15.18
cooperative_flock,15,15.53,100.0,0.36,15.17
cooperative_flock,15,15.55,100.0,0.4,15.15
cooperative_flock,15,15.55,100.0,0.39,15.16
cooperative_flock,15,15.76,100.0,0.47,15.3
cooperative_flock,15,15.79,100.0,0.5,15.29
cooperative_flock,15,15.6,100.0,0.47,15.14
cooperative_flock,15,15.53,100.0,0.41,15.12
cooperative_flock,15,15.55,100.0,0.39,15.17
cooperative_flock,15,15.48,100.0,0.38,15.11
cooperative_flock,15,15.58,100.0,0.41,15.17
cooperative_flock,15,15.5,100.0,0.4,15.11
cooperative_flock,15,15.65,100.0,0.41,15.24
cooperative_flock,15,15.57,100.0,0.34,15.24
cooperative_flock,15,15.7,100.0,0.42,15.29
cooperative_flock,15,15.63,100.0,0.39,15.24
cooperative_flock,15,15.76,100.0,0.39,15.37
cooperative_flock,15,15.58,100.0,0.4,15.19
cooperative_flock,15,15.66,100.0,0.41,15.25
cooperative_flock,15,16.25,100.0,0.57,15.75
cooperative_flock,15,15.66,100.0,0.37,15.29
cooperative_flock,15,15.52,100.0,0.39,15.14
cooperative_flock,15,15.48,100.0,0.38,15.11
cooperative_flock,15,15.69,100.0,0.49,15.2
cooperative_flock,15,15.7,100.0,0.43,15.27
cooperative_flock,15,15.69,100.0,0.54,15.16
cooperative_flock,15,15.55,100.0,0.4,15.15
cooperative_flock,15,15.68,100.0,0.51,15.18
cooperative_flock,15,15.64,100.0,0.47,15.16
cooperative_flock,15,15.55,100.0,0.42,15.14
cooperative_flock,15,15.55,100.0,0.45,15.11
cooperative_flock,15,15.73,100.0,0.42,15.3
cooperative_flock,15,15.52,100.0,0.45,15.07
cooperative_flock,15,15.74,100.0,0.42,15.33
cooperative_flock,15,15.72,100.0,0.44,15.28
cooperative_flock,15,15.8,100.0,0.49,15.32
cooperative_flock,15,15.27,100.0,0.39,14.89
cooperative_flock,15,15.49,100.0,0.37,15.12
cooperative_flock,15,15.52,100.0,0.37,15.15
cooperative_flock,15,16.14,100.0,0.37,15.84
cooperative_flock,15,15.3,100.0,0.25,15.05
cooperative_flock,15,15.37,100.0,0.35,15.03
cooperative_flock,15,15.69,100.0,0.35,15.33
cooperative_flock,15,15.67,100.0,0.52,15.16
cooperative_flock,15,15.58,100.0,0.34,15.24
cooperative_flock,15,15.85,100.0,0.51,15.34
cooperative_flock,15,15.53,100.0,0.41,15.12
cooperative_flock,15,15.69,100.0,0.42,15.28
cooperative_flock,15,15.68,100.0,0.41,15.26
cooperative_flock,15,15.64,100.0,0.32,15.32
cooperative_flock,15,15.45,100.0,0.34,15.11
cooperative_flock,15,15.45,100.0,0.35,15.11
cooperative_flock,15,15.58,100.0,0.48,15.11
cooperative_flock,15,15.6,100.0,0.38,15.22
cooperative_flock,15,15.72,100.0,0.43,15.3
cooperative_flock,15,15.51,100.0,0.44,15.07
cooperative_flock,15,15.62,100.0,0.38,15.24
cooperative_flock,15,15.63,100.0,0.42,15.21
cooperative_flock,15,15.34,100.0,0.32,15.03
cooperative_flock,15,16.46,100.0,0.43,16.09
cooperative_flock,15,15.48,100.0,0.37,15.11
cooperative_flock,15,15.44,100.0,0.37,15.07
cooperative_flock,15,15.55,100.0,0.3,15.25
cooperative_flock,15,15.5,100.0,0.47,15.04
cooperative_flock,15,15.48,100.0,0.45,15.03
cooperative_flock,15,15.8,100.0,0.45,15.36
cooperative_flock,15,15.53,100.0,0.42,15.12
cooperative_flock,15,15.69,100.0,0.46,15.22
cooperative_flock,15,15.73,100.0,0.46,15.28
cooperative_flock,15,15.53,100.0,0.32,15.21
cooperative_flock,15,15.68,100.0,0.4,15.29
cooperative_flock,15,15.43,100.0,0.4,15.04
cooperative_flock,15,15.48,100.0,0.48,15.0
cooperative_flock,15,15.73,100.0,0.44,15.29
cooperative_flock,15,15.65,100.0,0.46,15.2
cooperative_flock,15,15.74,100.0,0.51,15.23
cooperative_flock,15,15.7,100.0,0.39,15.31
cooperative_flock,15,15.58,100.0,0.54,15.04
cooperative_flock,15,15.51,100.0,0.45,15.06
cooperative_flock,20,16.6,100.0,0.44,16.17
cooperative_flock,20,15.67,100.0,0.4,15.28
cooperative_flock,20,15.7,100.0,0.42,15.28
cooperative_flock,20,15.47,100.0,0.45,15.02
cooperative_flock,20,15.71,100.0,0.51,15.21
cooperative_flock,20,15.62,100.0,0.31,15.32
cooperative_flock,20,15.52,100.0,0.47,15.06
cooperative_flock,20,15.58,100.0,0.41,15.18
cooperative_flock,20,15.83,100.0,0.55,15.28
cooperative_flock,20,15.77,100.0,0.44,15.33
cooperative_flock,20,15.75,100.0,0.57,15.19
cooperative_flock,20,15.62,100.0,0.46,15.16
cooperative_flock,20,15.53,100.0,0.44,15.1
cooperative_flock,20,15.49,100.0,0.3,15.2
cooperative_flock,20,15.36,100.0,0.3,15.06
cooperative_flock,20,15.57,100.0,0.46,15.11
cooperative_flock,20,15.58,100.0,0.35,15.23
cooperative_flock,20,15.55,100.0,0.29,15.26
cooperative_flock,20,15.31,100.0,0.32,14.99
cooperative_flock,20,15.58,100.0,0.43,15.15
cooperative_flock,20,15.98,100.0,0.3,15.76
cooperative_flock,20,15.76,100.0,0.49,15.27
cooperative_flock,20,15.71,100.0,0.44,15.28
cooperative_flock,20,15.24,100.0,0.44,14.8
cooperative_flock,20,15.51,100.0,0.32,15.19
cooperative_flock,20,15.68,100.0,0.4,15.29
cooperative_flock,20,15.7,100.0,0.42,15.28
cooperative_flock,20,15.54,100.0,0.33,15.21
cooperative_flock,20,15.68,100.0,0.53,15.16
cooperative_flock,20,15.69,100.0,0.51,15.19
cooperative_flock,20,15.53,100.0,0.46,15.07
cooperative_flock,20,15.69,100.0,0.48,15.21
cooperative_flock,20,15.22,100.0,0.34,14.88
cooperative_flock,20,15.7,100.0,0.51,15.19
cooperative_flock,20,15.46,100.0,0.36,15.1
cooperative_flock,20,15.76,100.0,0.6,15.17
cooperative_flock,20,15.66,100.0,0.44,15.23
cooperative_flock,20,15.85,100.0,0.5,15.35
cooperative_flock,20,15.68,100.0,0.41,15.27
cooperative_flock,20,15.67,100.0,0.4,15.27
cooperative_flock,20,16.43,100.0,0.35,16.12
cooperative_flock,20,15.57,100.0,0.39,15.18
cooperative_flock,20,15.69,100.0,0.43,15.27
cooperative_flock,20,15.66,100.0,0.42,15.24
cooperative_flock,20,15.47,100.0,0.34,15.13
cooperative_flock,20,15.6,100.0,0.46,15.14
cooperative_flock,20,15.76,100.0,0.48,15.27
cooperative_flock,20,15.76,100.0,0.51,15.25
cooperative_flock,20,15.6,100.0,0.41,15.19
cooperative_flock,20,15.44,100.0,0.4,15.05
cooperative_flock,20,15.74,100.0,0.5,15.25
cooperative_flock,20,15.69,100.0,0.43,15.27
cooperative_flock,20,15.79,100.0,0.54,15.25
cooperative_flock,20,15.68,100.0,0.39,15.3
cooperative_flock,20,15.32,100.0,0.32,15.01
cooperative_flock,20,15.46,100.0,0.43,15.04
cooperative_flock,20,15.59,100.0,0.39,15.21
cooperative_flock,20,15.44,100.0,0.43,15.01
cooperative_flock,20,15.66,100.0,0.45,15.22
cooperative_flock,20,15.64,100.0,0.52,15.12
cooperative_flock,20,15.91,100.0,0.47,15.53
cooperative_flock,20,15.54,100.0,0.54,15.0
cooperative_flock,20,15.58,100.0,0.35,15.23
cooperative_flock,20,15.62,100.0,0.33,15.3
cooperative_flock,20,15.58,100.0,0.29,15.29
cooperative_flock,20,15.76,100.0,0.42,15.34
cooperative_flock,20,15.58,100.0,0.46,15.12
cooperative_flock,20,15.63,100.0,0.34,15.29
cooperative_flock,20,15.6,100.0,0.35,15.25
cooperative_flock,20,15.54,100.0,0.42,15.12
cooperative_flock,20,15.6,100.0,0.44,15.16
cooperative_flock,20,15.6,100.0,0.38,15.23
cooperative_flock,20,15.5,100.0,0.35,15.15
cooperative_flock,20,15.4,100.0,0.39,15.01
cooperative_flock,20,15.69,100.0,0.42,15.27
cooperative_flock,20,15.64,100.0,0.41,15.23
cooperative_flock,20,15.68,100.0,0.47,15.21
cooperative_flock,20,15.15,100.0,0.28,14.88
cooperative_flock,20,15.64,100.0,0.36,15.28
cooperative_flock,20,15.75,100.0,0.43,15.32
cooperative_flock,20,16.08,100.0,0.36,15.8
cooperative_flock,20,15.5,100.0,0.4,15.1
cooperative_flock,20,15.51,100.0,0.33,15.18
cooperative_flock,20,15.71,100.0,0.44,15.28
cooperative_flock,20,15.54,100.0,0.36,15.18
cooperative_flock,20,15.6,100.0,0.3,15.3
cooperative_flock,20,15.65,100.0,0.38,15.27
cooperative_flock,20,15.49,100.0,0.3,15.2
cooperative_flock,20,15.63,100.0,0.39,15.25
cooperative_flock,20,15.72,100.0,0.5,15.23
cooperative_flock,20,15.57,100.0,0.32,15.25
cooperative_flock,20,15.57,100.0,0.38,15.2
cooperative_flock,20,15.22,100.0,0.34,14.88
cooperative_flock,20,15.63,100.0,0.47,15.17
cooperative_flock,20,15.69,100.0,0.47,15.22
cooperative_flock,20,15.55,100.0,0.26,15.29
cooperative_flock,20,15.42,100.0,0.34,15.08
cooperative_flock,20,15.39,100.0,0.26,15.13
cooperative_flock,20,15.51,100.0,0.35,15.16
cooperative_flock,20,15.59,100.0,0.39,15.2
cooperative_flock,25,16.52,100.0,0.44,16.08
cooperative_flock,25,15.56,100.0,0.38,15.18
cooperative_flock,25,15.6,100.0,0.45,15.15
cooperative_flock,25,15.7,100.0,0.35,15.36
cooperative_flock,25,15.64,100.0,0.35,15.29
cooperative_flock,25,15.41,100.0,0.4,15.02
cooperative_flock,25,15.86,100.0,0.48,15.38
cooperative_flock,25,15.61,100.0,0.37,15.27
cooperative_flock,25,15.73,100.0,0.52,15.22
cooperative_flock,25,15.5,100.0,0.38,15.13
cooperative_flock,25,15.73,100.0,0.35,15.39
cooperative_flock,25,15.78,100.0,0.41,15.38
cooperative_flock,25,15.59,100.0,0.37,15.22
cooperative_flock,25,15.77,100.0,0.41,15.36
cooperative_flock,25,15.68,100.0,0.34,15.35
cooperative_flock,25,15.65,100.0,0.45,15.21
cooperative_flock,25,15.6,100.0,0.3,15.3
cooperative_flock,25,15.8,100.0,0.47,15.33
cooperative_flock,25,15.82,100.0,0.47,15.36
cooperative_flock,25,15.8,100.0,0.38,15.42
cooperative_flock,25,16.86,100.0,0.38,16.49
cooperative_flock,25,15.87,100.0,0.55,15.32
cooperative_flock,25,15.76,100.0,0.36,15.4
cooperative_flock,25,15.68,100.0,0.29,15.39
cooperative_flock,25,15.57,100.0,0.34,15.24
cooperative_flock,25,15.73,100.0,0.34,15.38
cooperative_flock,25,15.61,100.0,0.29,15.32
cooperative_flock,25,15.63,100.0,0.31,15.32
cooperative_flock,25,15.68,100.0,0.28,15.4
cooperative_flock,25,15.65,100.0,0.42,15.23
cooperative_flock,25,15.88,100.0,0.39,15.49
cooperative_flock,25,15.76,100.0,0.4,15.36
cooperative_flock,25,15.48,100.0,0.5,14.98
cooperative_flock,25,15.55,100.0,0.35,15.2
cooperative_flock,25,15.34,100.0,0.4,14.95
cooperative_flock,25,15.77,100.0,0.36,15.41
cooperative_flock,25,15.78,100.0,0.46,15.32
cooperative_flock,25,15.85,100.0,0.41,15.44
cooperative_flock,25,15.75,100.0,0.56,15.19
cooperative_flock,25,15.83,100.0,0.39,15.44
cooperative_flock,25,16.23,100.0,0.44,15.87
cooperative_flock,25,15.9,100.0,0.47,15.43
cooperative_flock,25,15.63,100.0,0.42,15.21
cooperative_flock,25,15.61,100.0,0.35,15.26
cooperative_flock,25,15.8,100.0,0.51,15.3
cooperative_flock,25,15.63,100.0,0.39,15.25
cooperative_flock,25,15.43,100.0,0.36,15.07
cooperative_flock,25,15.75,100.0,0.38,15.37
cooperative_flock,25,15.49,100.0,0.35,15.16
cooperative_flock,25,15.56,100.0,0.36,15.2
cooperative_flock,25,15.71,100.0,0.41,15.3
cooperative_flock,25,15.61,100.0,0.34,15.27
cooperative_flock,25,15.65,100.0,0.39,15.27
cooperative_flock,25,15.67,100.0,0.36,15.32
cooperative_flock,25,15.48,100.0,0.35,15.14
cooperative_flock,25,15.66,100.0,0.4,15.27
cooperative_flock,25,15.87,100.0,0.51,15.37
cooperative_flock,25,15.71,100.0,0.32,15.39
cooperative_flock,25,15.82,100.0,0.54,15.28
cooperative_flock,25,15.66,100.0,0.33,15.33
cooperative_flock,25,16.72,100.0,0.52,16.2
cooperative_flock,25,15.72,100.0,0.4,15.32
cooperative_flock,25,15.91,100.0,0.5,15.41
cooperative_flock,25,15.62,100.0,0.42,15.21
cooperative_flock,25,15.81,100.0,0.42,15.39
cooperative_flock,25,15.75,100.0,0.34,15.41
cooperative_flock,25,15.65,100.0,0.5,15.15
cooperative_flock,25,15.74,100.0,0.32,15.42
cooperative_flock,25,15.64,100.0,0.36,15.29
cooperative_flock,25,15.86,100.0,0.51,15.35
cooperative_flock,25,15.7,100.0,0.42,15.29
cooperative_flock,25,15.72,100.0,0.37,15.35
cooperative_flock,25,15.65,100.0,0.42,15.23
cooperative_flock,25,15.69,100.0,0.28,15.41
cooperative_flock,25,15.7,100.0,0.34,15.36
cooperative_flock,25,15.68,100.0,0.42,15.27
cooperative_flock,25,15.78,100.0,0.44,15.35
cooperative_flock,25,15.59,100.0,0.42,15.17
cooperative_flock,25,15.54,100.0,0.39,15.16
cooperative_flock,25,15.46,100.0,0.31,15.15
cooperative_flock,25,16.23,100.0,0.3,15.98
cooperative_flock,25,15.77,100.0,0.35,15.42
cooperative_flock,25,15.66,100.0,0.39,15.28
cooperative_flock,25,15.45,100.0,0.23,15.21
cooperative_flock,25,15.66,100.0,0.37,15.29
cooperative_flock,25,15.88,100.0,0.45,15.43
cooperative_flock,25,15.78,100.0,0.35,15.43
cooperative_flock,25,15.8,100.0,0.37,15.44
cooperative_flock,25,15.43,100.0,0.32,15.11
cooperative_flock,25,15.84,100.0,0.43,15.4
cooperative_flock,25,15.84,100.0,0.49,15.35
cooperative_flock,25,15.58,100.0,0.45,15.14
cooperative_flock,25,15.58,100.0,0.44,15.15
cooperative_flock,25,15.56,100.0,0.36,15.2
cooperative_flock,25,15.77,100.0,0.43,15.34
cooperative_flock,25,15.78,100.0,0.41,15.37
cooperative_flock,25,15.51,100.0,0.29,15.22
cooperative_flock,25,15.81,100.0,0.42,15.39
cooperative_flock,25,15.67,100.0,0.38,15.3
cooperative_flock,25,15.62,100.0,0.34,15.28
cooperative_flock,30,16.43,100.0,0.27,16.23
cooperative_flock,30,15.74,100.0,0.49,15.25
cooperative_flock,30,15.87,100.0,0.42,15.46
cooperative_flock,30,16.19,100.0,0.49,15.71
cooperative_flock,30,16.07,100.0,0.4,15.68
cooperative_flock,30,15.92,100.0,0.45,15.47
cooperative_flock,30,16.1,100.0,0.42,15.68
cooperative_flock,30,15.9,100.0,0.45,15.45
cooperative_flock,30,16.04,100.0,0.34,15.71
cooperative_flock,30,16.34,100.0,0.46,15.88
cooperative_flock,30,15.97,100.0,0.33,15.64
cooperative_flock,30,16.08,100.0,0.46,15.62
cooperative_flock,30,16.03,100.0,0.52,15.51
cooperative_flock,30,15.95,100.0,0.46,15.5
cooperative_flock,30,15.69,100.0,0.39,15.31
cooperative_flock,30,16.09,100.0,0.4,15.69
cooperative_flock,30,16.07,100.0,0.38,15.69
cooperative_flock,30,15.62,100.0,0.34,15.29
cooperative_flock,30,16.4,100.0,0.48,15.93
cooperative_flock,30,16.03,100.0,0.35,15.69
cooperative_flock,30,16.73,100.0,0.36,16.37
cooperative_flock,30,16.06,100.0,0.44,15.62
cooperative_flock,30,16.4,100.0,0.57,15.84
cooperative_flock,30,15.99,100.0,0.45,15.54
cooperative_flock,30,15.77,100.0,0.39,15.38
cooperative_flock,30,15.74,100.0,0.47,15.28
cooperative_flock,30,15.94,100.0,0.35,15.6
cooperative_flock,30,15.53,100.0,0.39,15.14
cooperative_flock,30,16.14,100.0,0.35,15.79
cooperative_flock,30,16.02,100.0,0.35,15.67
cooperative_flock,30,16.09,100.0,0.47,15.63
cooperative_flock,30,15.97,100.0,0.41,15.57
cooperative_flock,30,16.39,100.0,0.59,15.8
cooperative_flock,30,16.02,100.0,0.33,15.7
cooperative_flock,30,15.56,100.0,0.37,15.19
cooperative_flock,30,16.25,100.0,0.4,15.86
cooperative_flock,30,15.94,100.0,0.32,15.62
cooperative_flock,30,16.23,100.0,0.47,15.76
cooperative_flock,30,15.98,100.0,0.47,15.52
cooperative_flock,30,15.98,100.0,0.35,15.63
cooperative_flock,30,16.83,100.0,0.41,16.42
cooperative_flock,30,15.54,100.0,0.42,15.12
cooperative_flock,30,15.99,100.0,0.37,15.62
cooperative_flock,30,16.18,100.0,0.42,15.76
cooperative_flock,30,16.13,100.0,0.42,15.71
cooperative_flock,30,15.92,100.0,0.29,15.63
cooperative_flock,30,16.2,100.0,0.41,15.8
cooperative_flock,30,16.27,100.0,0.45,15.82
cooperative_flock,30,16.16,100.0,0.38,15.78
cooperative_flock,30,16.14,100.0,0.45,15.7
cooperative_flock,30,16.22,100.0,0.45,15.78
cooperative_flock,30,15.94,100.0,0.33,15.61
cooperative_flock,30,16.03,100.0,0.26,15.77
cooperative_flock,30,16.08,100.0,0.37,15.71
cooperative_flock,30,16.2,100.0,0.45,15.75
cooperative_flock,30,15.84,100.0,0.37,15.47
cooperative_flock,30,15.97,100.0,0.35,15.62
cooperative_flock,30,16.16,100.0,0.38,15.78
cooperative_flock,30,16.25,100.0,0.52,15.73
cooperative_flock,30,15.89,100.0,0.34,15.55
cooperative_flock,30,16.71,100.0,0.31,16.4
cooperative_flock,30,16.23,100.0,0.42,15.81
cooperative_flock,30,15.81,100.0,0.43,15.39
cooperative_flock,30,16.02,100.0,0.37,15.65
cooperative_flock,30,15.76,100.0,0.42,15.34
cooperative_flock,30,16.21,100.0,0.46,15.75
cooperative_flock,30,16.0,100.0,0.36,15.65
cooperative_flock,30,16.45,100.0,0.58,15.87
cooperative_flock,30,16.32,100.0,0.45,15.87
cooperative_flock,30,15.81,100.0,0.3,15.51
cooperative_flock,30,15.97,100.0,0.47,15.51
cooperative_flock,30,16.03,100.0,0.4,15.63
cooperative_flock,30,15.91,100.0,0.43,15.48
cooperative_flock,30,15.94,100.0,0.37,15.57
cooperative_flock,30,16.05,100.0,0.33,15.72
cooperative_flock,30,16.09,100.0,0.58,15.52
cooperative_flock,30,16.22,100.0,0.42,15.8
cooperative_flock,30,16.03,100.0,0.32,15.71
cooperative_flock,30,16.01,100.0,0.36,15.65
cooperative_flock,30,16.26,100.0,0.48,15.79
cooperative_flock,30,17.0,100.0,0.42,16.59
cooperative_flock,30,16.23,100.0,0.41,15.82
cooperative_flock,30,16.24,100.0,0.48,15.76
cooperative_flock,30,16.12,100.0,0.39,15.74
cooperative_flock,30,16.22,100.0,0.52,15.7
cooperative_flock,30,16.14,100.0,0.29,15.84
cooperative_flock,30,15.99,100.0,0.61,15.39
cooperative_flock,30,15.86,100.0,0.41,15.46
cooperative_flock,30,16.11,100.0,0.51,15.61
cooperative_flock,30,15.92,100.0,0.32,15.6
cooperative_flock,30,15.82,100.0,0.39,15.43
cooperative_flock,30,16.17,100.0,0.49,15.69
cooperative_flock,30,16.12,100.0,0.41,15.71
cooperative_flock,30,15.92,100.0,0.22,15.7
cooperative_flock,30,16.2,100.0,0.48,15.75
cooperative_flock,30,16.11,100.0,0.35,15.77
cooperative_flock,30,16.16,100.0,0.54,15.62
cooperative_flock,30,15.82,100.0,0.47,15.36
cooperative_flock,30,16.03,100.0,0.42,15.62
cooperative_flock,30,15.9,100.0,0.41,15.49
divided_flock,10,38.59,100.0,16.21,22.37
divided_flock,10,41.04,100.0,21.84,19.2
divided_flock,10,47.47,100.0,20.5,26.97
divided_flock,10,36.35,100.0,22.58,13.77
divided_flock,10,32.64,100.0,16.71,15.93
divided_flock,10,32.07,100.0,17.14,14.95
divided_flock,10,36.66,100.0,19.15,17.52
divided_flock,10,40.65,100.0,27.77,12.88
divided_flock,10,39.34,100.0,24.6,14.74
divided_flock,10,44.83,100.0,29.02,15.82
divided_flock,10,38.39,100.0,22.28,16.12
divided_flock,10,36.82,100.0,20.39,16.43
divided_flock,10,33.26,100.0,19.54,13.73
divided_flock,10,34.5,100.0,14.87,19.63
divided_flock,10,29.75,100.0,17.0,12.75
divided_flock,10,35.31,100.0,17.47,17.85
divided_flock,10,38.67,100.0,26.24,12.44
divided_flock,10,36.57,100.0,22.74,13.83
divided_flock,10,38.58,100.0,25.09,13.49
divided_flock,10,42.32,100.0,24.36,17.96
divided_flock,10,37.37,100.0,19.74,17.64
divided_flock,10,33.18,100.0,13.07,20.11
divided_flock,10,33.03,100.0,16.78,16.25
divided_flock,10,55.17,100.0,31.57,23.61
divided_flock,10,38.87,100.0,19.89,18.98
divided_flock,10,34.58,100.0,22.16,12.42
divided_flock,10,39.48,100.0,21.11,18.38
divided_flock,10,48.81,100.0,25.92,22.89
divided_flock,10,36.75,100.0,19.96,16.8
divided_flock,10,37.4,100.0,19.29,18.11
divided_flock,10,36.15,100.0,15.8,20.35
divided_flock,10,42.45,100.0,26.35,16.1
divided_flock,10,29.19,100.0,17.14,12.04
divided_flock,10,48.51,100.0,30.73,17.78
divided_flock,10,28.57,100.0,18.04,10.54
divided_flock,10,33.95,100.0,18.57,15.39
divided_flock,10,38.97,100.0,24.1,14.87
divided_flock,10,37.47,100.0,25.37,12.11
