Testtype,Gjetetid,Suksessrate,Oppsamlingstid,Drivetid
cooperative_flock,1043.01,100.0,342.0,701.01
cooperative_flock,749.43,100.0,191.88,557.55
cooperative_flock,764.46,100.0,166.59,597.87
cooperative_flock,216.45,100.0,10.17,206.28
cooperative_flock,2012.31,100.0,492.21,1520.1
cooperative_flock,1331.1,100.0,343.35,987.75
cooperative_flock,298.08,100.0,11.79,286.29
cooperative_flock,1442.79,100.0,320.49,1122.3
cooperative_flock,2262.78,100.0,603.27,1659.51
cooperative_flock,226.17,100.0,10.8,215.37
cooperative_flock,213.84,100.0,10.71,203.13
cooperative_flock,303.12,100.0,10.62,292.5
cooperative_flock,249.21,100.0,12.24,236.97
cooperative_flock,198.63,100.0,10.53,188.1
cooperative_flock,787.77,100.0,145.62,642.15
cooperative_flock,175.32,100.0,14.13,161.19
cooperative_flock,304.65,100.0,10.89,293.76
cooperative_flock,2174.49,100.0,561.42,1613.07
cooperative_flock,185.49,100.0,11.16,174.33
cooperative_flock,669.6,100.0,69.39,600.21
cooperative_flock,665.55,100.0,44.37,621.18
cooperative_flock,203.76,100.0,11.61,192.15
cooperative_flock,253.89,100.0,17.46,236.43
cooperative_flock,206.19,100.0,11.43,194.76
cooperative_flock,2796.12,100.0,512.55,2283.57
cooperative_flock,228.69,100.0,10.8,217.89
cooperative_flock,735.03,100.0,264.87,470.16
cooperative_flock,1174.68,100.0,229.86,944.82
cooperative_flock,319.5,100.0,13.14,306.36
cooperative_flock,3224.43,100.0,1067.58,2156.85
cooperative_flock,380.88,100.0,27.81,353.07
cooperative_flock,243.9,100.0,13.23,230.67
cooperative_flock,3809.88,100.0,1333.35,2476.53
cooperative_flock,616.14,100.0,180.27,435.87
cooperative_flock,1155.96,100.0,330.21,825.75
cooperative_flock,535.86,100.0,217.44,318.42
cooperative_flock,757.62,100.0,197.64,559.98
cooperative_flock,215.64,100.0,10.71,204.93
cooperative_flock,452.25,100.0,15.93,436.32
cooperative_flock,331.92,100.0,87.66,244.26
cooperative_flock,238.32,100.0,12.96,225.36
cooperative_flock,544.59,100.0,18.81,525.78
cooperative_flock,483.75,100.0,110.79,372.96
cooperative_flock,2061.18,100.0,593.46,1467.72
cooperative_flock,229.41,100.0,13.05,216.36
cooperative_flock,340.47,100.0,32.31,308.16
cooperative_flock,191.88,100.0,12.42,179.46
cooperative_flock,332.73,100.0,11.43,321.3
cooperative_flock,1472.85,100.0,358.2,1114.65
cooperative_flock,219.24,100.0,10.8,208.44
cooperative_flock,1451.16,100.0,552.24,898.92
