Testtype,Gjetetid,Suksessrate,Oppsamlingstid,Drivetid
cooperative_flock,384.12,100.0,51.3,332.82
cooperative_flock,380.88,100.0,11.79,369.09
cooperative_flock,319.59,100.0,57.96,261.63
cooperative_flock,404.91,100.0,11.97,392.94
cooperative_flock,242.46,100.0,13.23,229.23
cooperative_flock,279.45,100.0,13.32,266.13
cooperative_flock,254.88,100.0,11.07,243.81
cooperative_flock,222.75,100.0,10.89,211.86
cooperative_flock,291.24,100.0,9.99,281.25
cooperative_flock,259.74,100.0,13.59,246.15
cooperative_flock,408.96,100.0,10.89,398.07
cooperative_flock,296.46,100.0,10.62,285.84
cooperative_flock,408.96,100.0,77.67,331.29
cooperative_flock,288.45,100.0,13.68,274.77
cooperative_flock,551.7,100.0,11.52,540.18
cooperative_flock,430.38,100.0,12.78,417.6
cooperative_flock,303.12,100.0,12.87,290.25
cooperative_flock,393.03,100.0,11.07,381.96
cooperative_flock,279.09,100.0,11.61,267.48
cooperative_flock,268.02,100.0,10.89,257.13
cooperative_flock,307.44,100.0,10.71,296.73
cooperative_flock,204.93,100.0,11.7,193.23
cooperative_flock,675.9,100.0,306.99,368.91
cooperative_flock,315.54,100.0,11.34,304.2
cooperative_flock,415.35,100.0,25.11,390.24
cooperative_flock,257.67,100.0,11.61,246.06
cooperative_flock,579.33,100.0,357.39,221.94
cooperative_flock,244.17,100.0,11.16,233.01
cooperative_flock,342.81,100.0,13.23,329.58
cooperative_flock,285.21,100.0,11.79,273.42
cooperative_flock,849.78,100.0,20.43,829.35
cooperative_flock,724.23,100.0,65.88,658.35
cooperative_flock,243.99,100.0,11.43,232.56
cooperative_flock,268.02,100.0,12.6,255.42
cooperative_flock,359.19,100.0,11.16,348.03
cooperative_flock,313.56,100.0,14.49,299.07
cooperative_flock,288.72,100.0,12.69,276.03
cooperative_flock,434.43,100.0,10.89,423.54
cooperative_flock,260.28,100.0,10.8,249.48
cooperative_flock,246.69,100.0,11.97,234.72
cooperative_flock,562.86,100.0,11.07,551.79
cooperative_flock,359.28,100.0,11.7,347.58
cooperative_flock,634.68,100.0,90.72,543.96
cooperative_flock,291.87,100.0,13.05,278.82
cooperative_flock,371.16,100.0,86.04,285.12
cooperative_flock,328.77,100.0,10.71,318.06
cooperative_flock,423.63,100.0,11.25,412.38
cooperative_flock,239.94,100.0,11.34,228.6
cooperative_flock,295.29,100.0,10.8,284.49
cooperative_flock,279.0,100.0,10.71,268.29
