Testtype,Gjetetid,Suksessrate,Oppsamlingstid,Drivetid
cooperative_flock,153.18,100.0,10.44,142.74
cooperative_flock,152.91,100.0,11.07,141.84
cooperative_flock,152.37,100.0,10.44,141.93
cooperative_flock,151.65,100.0,11.88,139.77
cooperative_flock,153.99,100.0,10.89,143.1
cooperative_flock,154.08,100.0,10.62,143.46
cooperative_flock,152.73,100.0,10.62,142.11
cooperative_flock,151.02,100.0,11.34,139.68
cooperative_flock,154.26,100.0,10.71,143.55
cooperative_flock,153.0,100.0,10.53,142.47
cooperative_flock,153.63,100.0,11.43,142.2
cooperative_flock,155.25,100.0,11.61,143.64
cooperative_flock,154.89,100.0,12.78,142.11
cooperative_flock,157.59,100.0,13.41,144.18
cooperative_flock,151.65,100.0,9.72,141.93
cooperative_flock,154.44,100.0,10.08,144.36
cooperative_flock,151.92,100.0,10.98,140.94
cooperative_flock,154.8,100.0,10.98,143.82
cooperative_flock,153.9,100.0,10.8,143.1
cooperative_flock,152.01,100.0,11.16,140.85
cooperative_flock,153.54,100.0,11.16,142.38
cooperative_flock,154.17,100.0,11.61,142.56
cooperative_flock,150.84,100.0,10.17,140.67
cooperative_flock,155.16,100.0,10.08,145.08
cooperative_flock,151.74,100.0,12.69,139.05
cooperative_flock,148.86,100.0,10.62,138.24
cooperative_flock,151.38,100.0,10.98,140.4
cooperative_flock,153.99,100.0,10.26,143.73
cooperative_flock,155.34,100.0,13.5,141.84
cooperative_flock,152.1,100.0,10.53,141.57
cooperative_flock,155.61,100.0,11.25,144.36
cooperative_flock,152.37,100.0,10.62,141.75
cooperative_flock,157.5,100.0,14.22,143.28
cooperative_flock,149.4,100.0,10.17,139.23
cooperative_flock,157.5,100.0,14.49,143.01
cooperative_flock,153.72,100.0,11.61,142.11
cooperative_flock,154.53,100.0,10.8,143.73
cooperative_flock,152.01,100.0,10.53,141.48
cooperative_flock,154.26,100.0,13.05,141.21
cooperative_flock,152.01,100.0,11.61,140.4
cooperative_flock,156.06,100.0,11.16,144.9
cooperative_flock,154.8,100.0,12.06,142.74
cooperative_flock,150.48,100.0,11.25,139.23
cooperative_flock,155.79,100.0,11.52,144.27
cooperative_flock,153.45,100.0,10.89,142.56
cooperative_flock,153.54,100.0,10.98,142.56
cooperative_flock,153.63,100.0,10.89,142.74
cooperative_flock,151.56,100.0,12.06,139.5
cooperative_flock,149.76,100.0,10.98,138.78
cooperative_flock,152.46,100.0,10.89,141.57
cooperative_flock,153.54,100.0,10.35,143.19
cooperative_flock,154.89,100.0,13.23,141.66
cooperative_flock,154.71,100.0,11.16,143.55
cooperative_flock,151.92,100.0,11.34,140.58
cooperative_flock,156.42,100.0,14.76,141.66
cooperative_flock,152.91,100.0,10.71,142.2
cooperative_flock,153.09,100.0,10.53,142.56
cooperative_flock,155.7,100.0,10.8,144.9
cooperative_flock,154.26,100.0,11.34,142.92
cooperative_flock,151.02,100.0,10.71,140.31
cooperative_flock,149.04,100.0,10.71,138.33
cooperative_flock,151.47,100.0,10.71,140.76
cooperative_flock,151.92,100.0,10.53,141.39
cooperative_flock,155.07,100.0,10.8,144.27
cooperative_flock,152.1,100.0,11.43,140.67
cooperative_flock,151.29,100.0,11.16,140.13
cooperative_flock,152.46,100.0,10.8,141.66
cooperative_flock,155.61,100.0,14.67,140.94
cooperative_flock,152.01,100.0,10.98,141.03
cooperative_flock,154.08,100.0,10.89,143.19
cooperative_flock,154.89,100.0,10.8,144.09
cooperative_flock,152.91,100.0,12.87,140.04
cooperative_flock,152.82,100.0,12.15,140.67
cooperative_flock,151.92,100.0,11.7,140.22
cooperative_flock,152.1,100.0,10.44,141.66
cooperative_flock,154.53,100.0,10.17,144.36
cooperative_flock,153.99,100.0,11.16,142.83
cooperative_flock,151.65,100.0,11.07,140.58
cooperative_flock,152.01,100.0,11.43,140.58
cooperative_flock,156.69,100.0,13.05,143.64
cooperative_flock,156.06,100.0,13.5,142.56
cooperative_flock,155.07,100.0,11.16,143.91
cooperative_flock,152.64,100.0,11.25,141.39
cooperative_flock,154.26,100.0,10.26,144.0
cooperative_flock,152.64,100.0,11.16,141.48
cooperative_flock,153.63,100.0,11.97,141.66
cooperative_flock,151.74,100.0,11.97,139.77
cooperative_flock,154.17,100.0,10.89,143.28
cooperative_flock,151.56,100.0,10.8,140.76
cooperative_flock,153.54,100.0,14.94,138.6
cooperative_flock,151.47,100.0,10.53,140.94
cooperative_flock,152.28,100.0,10.89,141.39
cooperative_flock,156.42,100.0,11.43,144.99
cooperative_flock,153.72,100.0,9.99,143.73
cooperative_flock,154.62,100.0,11.07,143.55
cooperative_flock,153.36,100.0,11.43,141.93
cooperative_flock,153.9,100.0,11.97,141.93
cooperative_flock,149.31,100.0,10.98,138.33
cooperative_flock,152.82,100.0,11.61,141.21
cooperative_flock,152.82,100.0,11.07,141.75
lone_sheep,4501.08,0.0,0.0,4501.08
lone_sheep,4500.72,0.0,0.0,4500.72
lone_sheep,4501.26,0.0,0.0,4501.26
lone_sheep,4501.44,0.0,0.0,4501.44
lone_sheep,4500.45,0.0,0.0,4500.45
lone_sheep,4500.99,0.0,0.0,4500.99
lone_sheep,4502.16,0.0,0.0,4502.16
lone_sheep,4500.18,0.0,0.0,4500.18
lone_sheep,4500.45,0.0,0.0,4500.45
lone_sheep,4500.99,0.0,0.0,4500.99
lone_sheep,4500.81,0.0,0.0,4500.81
