Testtype,Gjetetid,Suksessrate,Oppsamlingstid,Drivetid
cooperative_flock,1778.85,100.0,702.45,1076.4
cooperative_flock,3655.71,100.0,1668.51,1987.2
cooperative_flock,215.46,100.0,11.88,203.58
cooperative_flock,448.56,100.0,65.61,382.95
cooperative_flock,3912.21,100.0,1192.14,2720.07
cooperative_flock,2259.99,100.0,766.17,1493.82
cooperative_flock,638.55,100.0,46.35,592.2
cooperative_flock,390.87,100.0,72.0,318.87
cooperative_flock,278.46,100.0,52.47,225.99
cooperative_flock,254.88,100.0,30.42,224.46
cooperative_flock,425.43,100.0,11.88,413.55
cooperative_flock,873.72,100.0,164.79,708.93
cooperative_flock,919.08,100.0,155.52,763.56
cooperative_flock,828.54,100.0,114.03,714.51
cooperative_flock,191.7,100.0,11.25,180.45
cooperative_flock,865.8,100.0,360.45,505.35
cooperative_flock,1073.97,100.0,329.4,744.57
cooperative_flock,302.49,100.0,13.41,289.08
cooperative_flock,274.95,100.0,13.14,261.81
cooperative_flock,1225.08,100.0,406.17,818.91
cooperative_flock,675.9,100.0,95.4,580.5
cooperative_flock,1174.14,100.0,176.94,997.2
cooperative_flock,189.72,100.0,10.98,178.74
cooperative_flock,786.96,100.0,249.12,537.84
cooperative_flock,518.04,100.0,32.04,486.0
cooperative_flock,332.1,100.0,10.44,321.66
cooperative_flock,552.42,100.0,145.53,406.89
cooperative_flock,3237.39,100.0,1115.73,2121.66
cooperative_flock,2087.91,100.0,557.73,1530.18
cooperative_flock,351.45,100.0,21.69,329.76
cooperative_flock,1331.1,100.0,290.79,1040.31
cooperative_flock,1180.08,100.0,119.07,1061.01
cooperative_flock,209.34,100.0,11.16,198.18
cooperative_flock,4500.18,0.0,1884.33,2615.85
cooperative_flock,310.5,100.0,14.58,295.92
cooperative_flock,347.04,100.0,13.77,333.27
cooperative_flock,1282.23,100.0,388.62,893.61
cooperative_flock,289.71,100.0,11.16,278.55
cooperative_flock,764.1,100.0,177.03,587.07
cooperative_flock,1992.06,100.0,1035.36,956.7
cooperative_flock,905.76,100.0,129.69,776.07
cooperative_flock,2020.77,100.0,603.18,1417.59
cooperative_flock,374.04,100.0,12.06,361.98
cooperative_flock,1297.08,100.0,499.05,798.03
cooperative_flock,275.13,100.0,11.61,263.52
cooperative_flock,1150.56,100.0,164.88,985.68
cooperative_flock,3302.46,100.0,779.94,2522.52
cooperative_flock,261.63,100.0,10.35,251.28
cooperative_flock,176.58,100.0,10.71,165.87
cooperative_flock,244.8,100.0,10.53,234.27
cooperative_flock,697.59,100.0,57.51,640.08
cooperative_flock,941.76,100.0,206.28,735.48
cooperative_flock,230.76,100.0,13.41,217.35
cooperative_flock,293.04,100.0,14.76,278.28
cooperative_flock,751.41,100.0,293.4,458.01
cooperative_flock,2087.64,100.0,688.86,1398.78
cooperative_flock,547.83,100.0,67.77,480.06
cooperative_flock,1159.83,100.0,358.83,801.0
cooperative_flock,1272.42,100.0,401.49,870.93
cooperative_flock,4264.74,100.0,1392.75,2871.99
cooperative_flock,1900.89,100.0,472.32,1428.57
cooperative_flock,1812.15,100.0,395.46,1416.69
cooperative_flock,260.55,100.0,12.06,248.49
cooperative_flock,249.66,100.0,16.2,233.46
cooperative_flock,236.34,100.0,11.07,225.27
cooperative_flock,1796.22,100.0,548.19,1248.03
cooperative_flock,572.4,100.0,63.72,508.68
cooperative_flock,258.03,100.0,10.71,247.32
cooperative_flock,1518.75,100.0,580.41,938.34
cooperative_flock,170.46,100.0,10.89,159.57
cooperative_flock,1080.54,100.0,444.87,635.67
cooperative_flock,966.42,100.0,128.88,837.54
cooperative_flock,259.92,100.0,12.24,247.68
cooperative_flock,192.69,100.0,11.16,181.53
cooperative_flock,217.08,100.0,12.87,204.21
cooperative_flock,354.78,100.0,11.34,343.44
cooperative_flock,210.78,100.0,12.78,198.0
cooperative_flock,669.69,100.0,219.42,450.27
cooperative_flock,205.38,100.0,11.07,194.31
cooperative_flock,1121.94,100.0,118.17,1003.77
cooperative_flock,3120.39,100.0,1030.77,2089.62
cooperative_flock,780.3,100.0,184.14,596.16
cooperative_flock,2132.01,100.0,497.7,1634.31
cooperative_flock,541.53,100.0,106.83,434.7
cooperative_flock,2112.3,100.0,396.72,1715.58
cooperative_flock,646.11,100.0,86.31,559.8
cooperative_flock,1033.11,100.0,235.26,797.85
