Testtype,Gjetetid,Suksessrate,Oppsamlingstid,Drivetid
cooperative_flock,738.45,100.0,41.04,697.41
cooperative_flock,244.44,100.0,11.88,232.56
cooperative_flock,228.42,100.0,10.98,217.44
cooperative_flock,318.06,100.0,15.03,303.03
cooperative_flock,223.47,100.0,11.34,212.13
cooperative_flock,274.32,100.0,11.97,262.35
cooperative_flock,294.21,100.0,11.52,282.69
cooperative_flock,298.26,100.0,10.71,287.55
cooperative_flock,441.63,100.0,11.52,430.11
cooperative_flock,297.99,100.0,10.8,287.19
cooperative_flock,236.25,100.0,11.79,224.46
cooperative_flock,522.72,100.0,11.88,510.84
cooperative_flock,248.13,100.0,14.22,233.91
cooperative_flock,232.74,100.0,10.89,221.85
cooperative_flock,287.37,100.0,11.79,275.58
cooperative_flock,367.2,100.0,11.43,355.77
cooperative_flock,306.99,100.0,10.8,296.19
cooperative_flock,320.49,100.0,13.95,306.54
cooperative_flock,289.8,100.0,10.62,279.18
cooperative_flock,334.08,100.0,11.07,323.01
cooperative_flock,304.38,100.0,11.07,293.31
cooperative_flock,219.78,100.0,12.15,207.63
cooperative_flock,423.09,100.0,10.8,412.29
cooperative_flock,272.16,100.0,20.07,252.09
cooperative_flock,246.87,100.0,11.07,235.8
cooperative_flock,299.52,100.0,12.78,286.74
cooperative_flock,286.29,100.0,11.7,274.59
cooperative_flock,328.86,100.0,10.89,317.97
cooperative_flock,271.53,100.0,13.32,258.21
cooperative_flock,333.09,100.0,10.8,322.29
cooperative_flock,369.27,100.0,13.14,356.13
cooperative_flock,297.99,100.0,13.05,284.94
cooperative_flock,211.05,100.0,11.16,199.89
cooperative_flock,272.43,100.0,11.79,260.64
cooperative_flock,668.25,100.0,54.9,613.35
cooperative_flock,773.01,100.0,383.49,389.52
cooperative_flock,427.68,100.0,11.52,416.16
cooperative_flock,252.54,100.0,10.89,241.65
cooperative_flock,453.69,100.0,11.79,441.9
cooperative_flock,222.57,100.0,10.8,211.77
cooperative_flock,380.79,100.0,11.34,369.45
cooperative_flock,246.06,100.0,12.42,233.64
cooperative_flock,361.89,100.0,11.34,350.55
cooperative_flock,277.2,100.0,10.71,266.49
cooperative_flock,248.58,100.0,11.7,236.88
cooperative_flock,711.27,100.0,12.96,698.31
cooperative_flock,265.14,100.0,10.89,254.25
cooperative_flock,311.76,100.0,10.71,301.05
cooperative_flock,274.05,100.0,10.08,263.97
cooperative_flock,242.55,100.0,10.26,232.29
cooperative_flock,265.5,100.0,13.05,252.45
cooperative_flock,263.61,100.0,13.05,250.56
